0,0.023809524,0.036144578,9.832733792,0.032611525,0.181618402,0.077771867,-0.074204947,6.170818505,6.254098361
50,0.011904762,0.048192771,9.832732358,0.248356253,0.211888135,0.108880614,-0.067137809,6.167259786,6.254098361
100,0.023809524,0.048192771,9.804835533,-0.077859755,-0.090809201,-0.077771867,-0.081272085,6.170818505,6.254098361
150,0.023809524,0.048192771,9.83261331,-0.030471241,0.030269734,0.077771867,-0.091872792,6.170818505,6.254098361
200,0,0.048192771,9.832851406,0.230980348,0.015134867,0.139989361,-0.077738516,6.167259786,6.258196721
250,0.011904762,0.036144578,9.805075062,0.077859755,0.090809201,0.015554373,-0.074204947,6.174377224,6.258196721
300,0.011904762,0.060240964,9.804834098,0.122802229,-0.030269734,-0.015554373,-0.102473498,6.170818505,6.254098361
350,0.011904762,0.036144578,9.805075062,0.045859739,-0.030269734,0.155543734,-0.070671378,6.170818505,6.245901639
400,0.011904762,0.060240964,9.804834098,0.123107984,0,0.04666312,-0.067137809,6.174377224,6.25
450,0.011904762,0.036144578,9.805075062,-0.169884988,-0.060539467,0.124434987,-0.098939929,6.167259786,6.245901639
500,0.023809524,0.036144578,9.832733792,0.091566601,-0.075674334,0.108880614,-0.070671378,6.160142349,6.245901639
550,0.023809524,0.048192771,9.804835533,0.199744719,-0.030269734,0.031108747,-0.074204947,6.160142349,6.258196721
600,0.011904762,0.036144578,9.83285284,-0.031388506,-0.060539467,0,-0.070671378,6.170818505,6.254098361
650,0.011904762,0.036144578,9.83285284,0.121884965,-0.121078934,0.015554373,-0.067137809,6.170818505,6.254098361
700,0,0.048192771,9.832851406,0.229910206,-0.090809201,0.062217494,-0.074204947,6.160142349,6.245901639
750,0,0.048192771,9.832851406,0.168509091,-0.075674334,-0.015554373,-0.070671378,6.170818505,6.254098361
800,0.023809524,0.036144578,9.832733792,0.092025233,-0.030269734,0,-0.070671378,6.167259786,6.25
850,0,0.036144578,9.832971888,0.137732095,-0.075674334,0,-0.060070671,6.170818505,6.254098361
900,0.011904762,0.036144578,9.805075062,-0.015082743,0.030269734,0.093326241,-0.067137809,6.163701068,6.254098361
950,0.035714286,0.024096386,9.804957449,0.091413723,-0.090809201,0.062217494,-0.070671378,6.167259786,6.25
1000,0.035714286,0.036144578,9.832614745,0.046624126,0.0454046,-0.04666312,-0.074204947,6.167259786,6.25
1050,0.023809524,0.048192771,9.83261331,-0.092636743,-0.030269734,0.077771867,-0.074204947,6.170818505,6.254098361
1100,0.023809524,0.048192771,9.804835533,0.078777019,0.181618402,0.108880614,-0.084805654,6.167259786,6.258196721
1150,0.011904762,0.036144578,9.83285284,-0.076483858,0.0454046,-0.04666312,-0.067137809,6.167259786,6.25
1200,0.011904762,0.048192771,9.832732358,-0.045706862,0.0454046,0.233315601,-0.074204947,6.174377224,6.254098361
1250,0.023809524,0.048192771,9.83261331,0.076483858,-0.0454046,-0.108880614,-0.088339223,6.167259786,6.254098361
1300,0.023809524,0.060240964,9.832492828,0.168814846,-0.0454046,0.124434987,-0.067137809,6.163701068,6.245901639
1350,0.011904762,0.036144578,9.777297284,0.01707015,0.166483535,0.108880614,-0.074204947,6.167259786,6.25
1400,0.011904762,0.048192771,9.80495458,0.109554015,0.181618402,-0.04666312,-0.088339223,6.167259786,6.245901639
1450,0.011904762,0.036144578,9.805075062,0.247133233,0.090809201,0.04666312,-0.081272085,6.167259786,6.245901639
1500,0.023809524,0.024096386,9.832854274,-0.062777012,-0.121078934,-0.124434987,-0.077738516,6.170818505,6.245901639
1550,0,0.036144578,9.832971888,-0.107413731,0.030269734,0.279978722,-0.091872792,6.174377224,6.258196721
1600,0.011904762,0.060240964,9.832611876,-0.060942482,0.060539467,0.139989361,-0.067137809,6.163701068,6.25
1650,0.011904762,0.048192771,9.80495458,0.078012632,0.105944068,0.202206855,-0.067137809,6.160142349,6.25
1700,0.023809524,0.048192771,9.83261331,0.153120593,-0.075674334,-0.04666312,-0.070671378,6.170818505,6.254098361
1750,0.035714286,0.036144578,9.832614745,0.046471249,0.030269734,-0.062217494,-0.074204947,6.170818505,6.25
1800,0.023809524,0.024096386,9.832854274,0.139107992,0.060539467,0.093326241,-0.074204947,6.160142349,6.258196721
1850,0.035714286,0.036144578,9.804836967,0.046624126,0.0454046,0.077771867,-0.067137809,6.167259786,6.25
1900,0.035714286,0.036144578,9.832614745,0.063082767,0.151348668,0.093326241,-0.070671378,6.167259786,6.262295082
1950,0.023809524,0.036144578,9.804956015,0.092330988,0,0.015554373,-0.081272085,6.167259786,6.25
2000,0.011904762,0.024096386,9.832973322,0.046929881,0.075674334,0.124434987,-0.074204947,6.167259786,6.254098361
2050,0.023809524,0.048192771,9.83261331,-0.014318356,0.105944068,0.04666312,-0.067137809,6.163701068,6.245901639
2100,0.023809524,0.036144578,9.804956015,0.077095368,0.015134867,0.186652481,-0.074204947,6.170818505,6.254098361
2150,0,0.012048193,9.833212851,0.062165502,0.060539467,0.093326241,-0.070671378,6.167259786,6.258196721
2200,0.011904762,0.048192771,9.832732358,-0.045553984,0.060539467,-0.015554373,-0.077738516,6.170818505,6.254098361
2250,0.011904762,0.036144578,9.83285284,0.077248245,0.030269734,0.108880614,-0.074204947,6.15658363,6.25
2300,0.023809524,0.048192771,9.804835533,-0.014929866,0.0454046,0,-0.067137809,6.160142349,6.25
2350,0.023809524,0.036144578,9.804956015,0.062929889,0.136213801,0.04666312,-0.091872792,6.163701068,6.25
2400,-0.011904762,0.024096386,9.805433639,0.184814854,0.015134867,0.155543734,-0.074204947,6.163701068,6.245901639
2450,0.023809524,0.036144578,9.804956015,0.078929897,0.196753268,-0.108880614,-0.077738516,6.167259786,6.254098361
2500,0,0.024096386,9.805314592,0.138343605,-0.015134867,0.031108747,-0.081272085,6.167259786,6.258196721
2550,0.023809524,0.048192771,9.804835533,0.046929881,0.075674334,0.062217494,-0.070671378,6.163701068,6.254098361
2600,0.011904762,0.036144578,9.83285284,-0.062929889,-0.136213801,0.077771867,-0.074204947,6.163701068,6.254098361
2650,0.011904762,0.048192771,9.80495458,-0.077401122,-0.0454046,0.062217494,-0.077738516,6.167259786,6.25
2700,0,0.048192771,9.832851406,-0.108025241,-0.030269734,0.108880614,-0.077738516,6.163701068,6.25
2750,0.011904762,0.048192771,9.832732358,0.091872356,-0.0454046,-0.031108747,-0.070671378,6.170818505,6.25
2800,0,0.036144578,9.80519411,0.107719486,0,0.015554373,-0.070671378,6.170818505,6.245901639
2850,0.011904762,0.048192771,9.80495458,-0.01584713,-0.0454046,0.04666312,-0.070671378,6.167259786,6.245901639
2900,0.011904762,0.048192771,9.80495458,0.17034362,0.105944068,0.139989361,-0.081272085,6.170818505,6.241803279
2950,0.011904762,0.036144578,9.83285284,0.01584713,0.0454046,0.04666312,-0.077738516,6.163701068,6.25
3000,0.011904762,0.048192771,9.832732358,0.246521723,0.030269734,0.031108747,-0.070671378,6.160142349,6.241803279
3050,0.011904762,0.048192771,9.80495458,0.154190735,0.030269734,-0.04666312,-0.067137809,6.163701068,6.254098361
3100,0.011904762,0.048192771,9.832732358,0.015235621,-0.015134867,0.217761228,-0.06360424,6.160142349,6.25
3150,0.023809524,0.048192771,9.83261331,-0.015694253,-0.030269734,0.124434987,-0.088339223,6.163701068,6.258196721
3200,0.023809524,0.060240964,9.804715051,0.015082743,-0.030269734,0.015554373,-0.067137809,6.163701068,6.254098361
3250,0.035714286,0.072289157,9.832253299,-0.045248229,0.090809201,-0.062217494,-0.070671378,6.163701068,6.254098361
3300,0.023809524,0.036144578,9.804956015,-0.060025218,0.151348668,0.155543734,-0.074204947,6.174377224,6.258196721
3350,0.035714286,0.036144578,9.832614745,0.000152877,0.015134867,0.015554373,-0.067137809,6.163701068,6.258196721
3400,0.011904762,0.036144578,9.83285284,-0.059719463,0.181618402,0.233315601,-0.074204947,6.167259786,6.254098361
3450,0.011904762,0.036144578,9.777297284,0.063541399,0.196753268,0.155543734,-0.077738516,6.170818505,6.254098361
3500,0.035714286,0.036144578,9.804836967,0.230215961,-0.060539467,0.357750589,-0.06360424,6.163701068,6.25
3550,0.011904762,0.048192771,9.80495458,0.015082743,-0.030269734,0.124434987,-0.060070671,6.163701068,6.25
3600,0.011904762,0.048192771,9.832732358,0.107566609,-0.015134867,-0.04666312,-0.067137809,6.167259786,6.25
3650,0.023809524,0.036144578,9.832733792,0.031847138,0.105944068,0.077771867,-0.070671378,6.170818505,6.258196721
3700,0.023809524,0.036144578,9.832733792,-0.061859747,-0.030269734,0.077771867,-0.060070671,6.170818505,6.25
3750,0.023809524,0.048192771,9.804835533,-0.000458632,-0.0454046,0.233315601,-0.070671378,6.170818505,6.258196721
3800,0.011904762,0.048192771,9.832732358,0.031388506,0.060539467,0.139989361,-0.070671378,6.163701068,6.254098361
3850,0.023809524,0.060240964,9.832492828,0.001681652,0.166483535,-0.04666312,-0.077738516,6.160142349,6.258196721
3900,0.011904762,0.048192771,9.832732358,0.000917265,0.090809201,0.04666312,-0.074204947,6.163701068,6.25
3950,0,0.048192771,9.832851406,0.013859724,-0.151348668,0.031108747,-0.070671378,6.163701068,6.25
4000,0.011904762,0.036144578,9.805075062,-0.139107992,-0.060539467,0.062217494,-0.084805654,6.167259786,6.245901639
4050,0.011904762,0.048192771,9.80495458,0.031082751,0.030269734,0.108880614,-0.074204947,6.170818505,6.254098361
4100,0.011904762,0.048192771,9.832732358,0.124178126,0.105944068,0.031108747,-0.09540636,6.170818505,6.258196721
4150,0.035714286,0.036144578,9.804836967,0.030624119,-0.015134867,0.155543734,-0.074204947,6.170818505,6.25
4200,0.011904762,0.048192771,9.832732358,0.078318387,0.136213801,0.077771867,-0.056537102,6.163701068,6.241803279
4250,0.011904762,0.048192771,9.832732358,-0.000458632,-0.0454046,0.108880614,-0.102473498,6.170818505,6.254098361
4300,0.023809524,0.048192771,9.83261331,0.168509091,-0.075674334,0.04666312,-0.06360424,6.167259786,6.258196721
4350,0.023809524,0.024096386,9.832854274,-0.00061151,-0.060539467,0.186652481,-0.077738516,6.163701068,6.25
4400,0.023809524,0.048192771,9.83261331,0.030012609,-0.075674334,0.031108747,-0.070671378,6.170818505,6.254098361
4450,0.011904762,0.060240964,9.832611876,0.169732111,0.0454046,0.062217494,-0.067137809,6.167259786,6.241803279
4500,0.023809524,0.048192771,9.860391088,0.138343605,-0.015134867,0.062217494,-0.070671378,6.163701068,6.25
